movie_id,title,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,genre_str,pseudo_plot,tokens,tokens_genre_only,overview,keywords,cast,director,success
41,Billy Madison (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Billy Madison (1995) Comedy,"{'Comedy', 'billy', 'madison'}",{'Comedy'},"Billy Madison is the 27 year-old son of Bryan Madison, a very rich man who has made his living in the hotel industry. Billy stands to inherit his father's empire, but only if he can make it through all 12 grades, 2 weeks per grade, to prove that he has what it takes to run the family business.",family business  school woman director back to school,Adam Sandler Bradley Whitford Josh Mostel,Tamra Davis,True
42,Clerks (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Clerks (1994) Comedy,"{'Comedy', 'clerks'}",{'Comedy'},"Convenience and video store clerks Dante and Randal are sharp-witted, potty-mouthed and bored out of their minds. So in between needling customers, the counter jockeys play hockey on the roof, visit a funeral home and deal with their love lives.",salesclerk work new jersey loser male friendship junk food black and white video store aftercreditsstinger day in a life workplace comedy convenience store wry,Brian O'Halloran Jeff Anderson Marilyn Ghigliotti,Kevin Smith,True
43,Disclosure (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Drama Thriller,Disclosure (1994) Drama Thriller,"{'disclosure', 'Thriller', 'Drama'}","{'Thriller', 'Drama'}","A computer specialist is sued for sexual harassment by a former lover turned boss who initiated the act forcefully, which threatens both his career and his personal life.","based on novel or book seattle, washington employee workplace sexual harassment intrigue erotic thriller computer technology",Michael Douglas Demi Moore Donald Sutherland,Barry Levinson,True
44,Dolores Claiborne (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Drama Thriller,Dolores Claiborne (1994) Drama Thriller,"{'Thriller', 'Drama', 'claiborne', 'dolores'}","{'Thriller', 'Drama'}","Dolores Claiborne was accused of killing her abusive husband twenty years ago, but the court's findings were inconclusive and she was allowed to walk free. Now she has been accused of killing her employer, Vera Donovan, and this time there is a witness who can place her at the scene of the crime. Things look bad for Dolores when her daughter Selena, a successful Manhattan magazine writer, returns to cover the story.",depression child abuse island based on novel or book detective suspicion of murder abusive father melancholy dysfunctional family lawsuit alcoholism murder maine domestic violence reporter maid anger alcoholic father macabre angry accident abusive husband anti-depressant bank account antagonistic awestruck,Kathy Bates Jennifer Jason Leigh Judy Parfitt,Taylor Hackford,True
45,Eat Drink Man Woman (1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Comedy Drama,Eat Drink Man Woman (1994) Comedy Drama,"{'drink', 'Drama', 'man', 'eat', 'Comedy', 'woman'}","{'Comedy', 'Drama'}","Retired and widowed Chinese master chef Chu lives in modern day Taipei, with his three attractive daughters, all of whom are unattached. Soon, each daughter encounters a new man in their lives. When these new relationships blossom, stereotypes are broken and the living situation within the family changes.",daughter cooking sense of life aging taiwan teacher food taiwanese dating family chef widower taipei father daughter relationship sister sister relationship chinese cuisine sisters gastronomia,Lung Sihung Yang Kuei-mei Jacklyn Wu,Ang Lee,True
46,Exotica (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,Exotica (1994) Drama,"{'Drama', 'exotica'}",{'Drama'},"In the upscale Toronto strip club Exotica, dancer Christina is visited nightly by the obsessive Francis, a depressed tax auditor. Her ex-boyfriend, the club's MC, Eric, still jealously pines for her even as he introduces her onstage, but Eric is having his own relationship problems with the club's female owner. Thomas, a mysterious pet-shop owner, is about to become unexpectedly involved in their lives.",eroticism striptease nightclub pet shop trauma strip club unhappiness dancing girls drama,Bruce Greenwood Mia Kirshner Don McKellar,Atom Egoyan,True
47,Ed Wood (1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Comedy Drama,Ed Wood (1994) Comedy Drama,"{'Comedy', 'Drama', 'wood', 'ed'}","{'Comedy', 'Drama'}","The mostly true story of the legendary ""worst director of all time"", who, with the help of his strange friends, filmed countless B-movies without ever becoming famous or successful.","individual taxi fortune teller transsexuality transvestite movie business drug addiction boxer oddball celebrity morphine los angeles, california black and white suburb theremin handgun trick or treating 1950s",Johnny Depp Martin Landau Sarah Jessica Parker,Tim Burton,True
48,Hoop Dreams (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Documentary,Hoop Dreams (1994) Documentary,"{'hoop', 'dreams', 'Documentary'}",{'Documentary'},"Every school day, African-American teenagers William Gates and Arthur Agee travel 90 minutes each way from inner-city Chicago to St. Joseph High School in Westchester, Illinois, a predominately white suburban school well-known for the excellence of its basketball program. Gates and Agee dream of NBA stardom, and with the support of their close-knit families, they battle the social and physical obstacles that stand in their way. This acclaimed documentary was shot over the course of five years.","chicago, illinois sports narration ghetto college basketball high school sports inner city high school student",William Gates Arthur Agee Gene Pingatore,Steve James,True
49,I.Q. (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Comedy Romance,I.Q. (1994) Comedy Romance,"{'Comedy', 'i.q.', 'Romance'}","{'Comedy', 'Romance'}",Albert Einstein helps a young man who's in love with Einstein's niece to catch her attention by pretending temporarily to be a great physicist.,wedding vows mathematician car mechanic comet albert einstein halley's comet matchmaker research scientist,Tim Robbins Meg Ryan Walter Matthau,Fred Schepisi,True
50,Star Wars (1977),0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Action Adventure Romance Sci-Fi War,Star Wars (1977) Action Adventure Romance Sci-Fi War,"{'wars', 'Romance', 'Action', 'star', 'War', 'Adventure', 'Sci-Fi'}","{'Romance', 'Action', 'War', 'Sci-Fi', 'Adventure'}",Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,empire galaxy rebellion android hermit smuggling (contraband) freedom rebel rescue mission space planet desert super power oppression space opera wizard totalitarianism awestruck excited,Mark Hamill Harrison Ford Carrie Fisher,George Lucas,True
51,Legends of the Fall (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,Drama Romance War Western,Legends of the Fall (1994) Drama Romance War Western,"{'fall', 'Romance', 'of', 'the', 'War', 'Western', 'legends', 'Drama'}","{'War', 'Drama', 'Romance', 'Western'}","In early 20th-century Montana, Col. William Ludlow lives on a ranch in the wilderness with his sons, Alfred, Tristan, and Samuel. Eventually, the unconventional but close-knit family are bound by loyalty, tested by war, and torn apart by love, as told over the course of several decades in this epic saga.",sibling relationship post-traumatic stress disorder (ptsd) based on novel or book world war i journey around the world montana loyalty ranch affectation native american tragedy interracial marriage sibling rivalry falling in love interracial friendship 1910s 1900s political aspiration father son relationship brother brother relationship prohibition beautiful landscapes melodramatic u.s. army soldier,Brad Pitt Anthony Hopkins Aidan Quinn,Edward Zwick,True
52,"Madness of King George, The (1994)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"Madness of King George, The (1994) Drama","{'king', 'Drama', 'of', 'the', 'madness', 'george,'}",{'Drama'},"Aging King George III of England is exhibiting signs of madness, a problem little understood in 1788. As the monarch alternates between bouts of confusion and near-violent outbursts of temper, his hapless doctors attempt the ineffectual cures of the day. Meanwhile, Queen Charlotte and Prime Minister William Pitt the Younger attempt to prevent the king's political enemies, led by the Prince of Wales, from usurping the throne.",husband wife relationship biography based on true story based on play or musical parliament mental illness mental health 18th century king of england assassination attempt aristocracy british monarchy self destructiveness,Nigel Hawthorne Helen Mirren Ian Holm,Nicholas Hytner,True
53,Natural Born Killers (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Action Thriller,Natural Born Killers (1994) Action Thriller,"{'Thriller', 'natural', 'Action', 'killers', 'born'}","{'Thriller', 'Action'}",Two victims of traumatized childhoods become lovers and serial murderers irresponsibly glorified by the mass media.,daughter journalist sadistic mass murder yellow press pop culture trauma controversy satire young couple abuse anxious ambiguous antagonistic,Woody Harrelson Juliette Lewis Robert Downey Jr.,Oliver Stone,True
54,Outbreak (1995),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Action Drama Thriller,Outbreak (1995) Action Drama Thriller,"{'outbreak', 'Thriller', 'Drama', 'Action'}","{'Thriller', 'Drama', 'Action'}","A deadly airborne virus finds its way into the USA and starts killing off people at an epidemic rate. Col. Sam Daniels' job is to stop the virus spreading from a small town, which must be quarantined, and to prevent an over reaction by the White House.",research army general river monkey epidemic medical research,Dustin Hoffman Rene Russo Morgan Freeman,Wolfgang Petersen,True
55,"Professional, The (1994)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,Crime Drama Romance Thriller,"Professional, The (1994) Crime Drama Romance Thriller","{'Crime', 'Thriller', 'Drama', 'Romance', 'the', 'professional,'}","{'Crime', 'Thriller', 'Drama', 'Romance'}","Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps.",hotel room new york city immigrant assassin police brutality corruption s.w.a.t. hitman loss of loved one affectation training revenge murder loneliness neighbor tragic love biting blunt city life neo-noir frantic complex relationship vindictive dramatic suspenseful intense callous gentle ominous 萝莉,Jean Reno Natalie Portman Gary Oldman,Luc Besson,True
56,Pulp Fiction (1994),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Crime Drama,Pulp Fiction (1994) Crime Drama,"{'Crime', 'pulp', 'Drama', 'fiction'}","{'Crime', 'Drama'}","A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.","drug dealer boxer massage stolen money briefcase crime boss redemption heirloom dance competition los angeles, california theft nonlinear timeline multiple storylines aggressive neo-noir disgusted",John Travolta Samuel L. Jackson Uma Thurman,Quentin Tarantino,True
57,Priest (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,Priest (1994) Drama,"{'priest', 'Drama'}",{'Drama'},The deeply held religious convictions of an idealistic young priest are challenged when he must face extraordinary events within his own congregation.,child abuse sexual abuse faith confession communion celibacy forbidden love sin priest religion morality church incest roman catholic church united kingdom catholicism confessional catholic priest crisis of faith woman director secret relationship moral dilemma abuse holy communion religious belief gay theme gay relationship homosexuality gay priest rahip,Linus Roache Tom Wilkinson Robert Carlyle,Antonia Bird,True
58,Quiz Show (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,Quiz Show (1994) Drama,"{'quiz', 'Drama', 'show'}",{'Drama'},"Herbert Stempel's transformation into an unexpected television personality unfolds as he secures victory on the cherished American game show, 'Twenty-One.' However, when the show introduces the highly skilled contestant Charles Van Doren to replace Stempel, it compels Stempel to let out his frustrations and call out the show as rigged. Lawyer Richard Goodwin steps in and attempts to uncover the orchestrated deception behind the scenes.",investigation manipulation manipulation of the media game show idealism tv ratings based on true story quiz idealist product placement lawyer 1950s fighting the system audacious awestruck cruel frustrated,Ralph Fiennes Rob Morrow John Turturro,Robert Redford,True
59,Three Colors: Red (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,Three Colors: Red (1994) Drama,"{'three', 'Drama', 'colors:', 'red'}",{'Drama'},"Part-time model Valentine unexpectedly befriends a retired judge after she runs over his dog. At first, the grumpy man shows no concern about the dog, and Valentine decides to keep it. But the two form a bond when she returns to his house and catches him listening to his neighbors’ phone calls.","infidelity judge isolation shadowing english channel geneva, switzerland weather forecast retiree dog surveillance prediction unlikely friendship the color red love destiny fashion model empathetic",Irène Jacob Jean-Louis Trintignant Frédérique Feder,Krzysztof Kieślowski,True
